 Date, Tweet Text, Tweet ID,Candidate, Tweet Favorite Count, Tweet Place, Candidate Account, Tweet Retweet Count
2018-03-25 19:02:53,"Americans from all walks of life, from students to veterans, are demanding action on gun violence. If Congress won’t listen, then it’s up to us to send them a powerful message in November. #MarchForOurLives https://t.co/QJXB3NAalA",977984181199392768,Harris,2910,,Harris_campaign,1045
2018-03-25 15:14:56,"""Yes, I am a Parkland survivor and an MSD student. But before this, I was a regular black girl and, after this, I am still black and and I am still regular and I will fight for all of us."" #MarchforOurLives https://t.co/R4SS2KYuNb",977926817083547651,Harris,5298,,Harris_campaign,1187
2018-03-25 00:14:00,"Look at our youth. Dreamers, Stoneman Douglas students, and so many others are teaching all of us a lesson. If only Congress had their courage and determination. #MarchforOurLives",977700090273058816,Harris,9029,,Harris_campaign,1853
2018-03-24 19:37:11,"What do we want? Safe Schools! 

When do we want it? NOW! 

#MarchforOurLives https://t.co/p6EqLHiHPV",977630424297099264,Harris,6385,,Harris_campaign,1032
2018-03-22 19:12:04,What the students from Stoneman Douglas High School have done has been extraordinary. They have created a movement that will culminate later this weekend during the #MarchforOurLives and will ultimately put enough pressure on Washington to act on gun violence.,976899328290754560,Harris,3229,,Harris_campaign,658
2018-03-20 21:16:26,"I agree with Emma. I don't understand how it makes sense to arm our teachers. Instead, we should be helping them buy school supplies and educate our children. https://t.co/J1aWiuyoYj",976205849201905672,Harris,8804,,Harris_campaign,2422
2018-03-20 01:01:34,"I agree with Emma. I don't understand how it makes sense to arm our teachers. Instead, we should be helping them buy school supplies and educate our children. https://t.co/17M2Zp2IzP",975900117873160193,Harris,12007,,Harris_campaign,3250
2018-03-17 19:56:00,"Arming teachers is a terrible idea for so many reasons, but we need to have a serious conversation about what that would mean for Black and Latino children in our classrooms.
https://t.co/ZoMR7SgOR0",975098445357776897,Harris,6355,,Harris_campaign,1917
2018-03-15 21:09:04,Arming teachers is an incredibly bad idea. 👏🏾👏🏾👏🏾👏🏾 to this amazing young activist from Ruth Asawa San Francisco School of the Arts. https://t.co/ZzcbnpTHTZ,974392058332016640,Harris,2901,,Harris_campaign,819
2018-03-15 01:28:00,"There is a powerful movement happening in this country, led by the courageous students of Stoneman Douglas High School, demanding action on gun violence. Yet GOP leaders are refusing to give us a chance to vote or even debate legislation on this issue. #EnoughisEnough",974094832535818245,Harris,11602,,Harris_campaign,3022
2018-03-14 18:36:04,Our students are out there protesting and mourning the loss of their classmates. They have lost their innocence knowing they have to be prepared for what might be a massacre in their own schools. #NationalWalkoutDay,973991166747258884,Harris,9540,,Harris_campaign,2160
2018-03-14 14:14:55,I stand in solidarity with students across the country who are walking out and demanding action on gun violence. You deserve to be heard and to have a government that is responsive to this crisis. #EnoughisEnough,973925446751580160,Harris,12810,,Harris_campaign,3181
2018-03-12 00:06:00,Congress needs to learn from the courage of the Stoneman Douglas High School students and stand up to the gun lobby. Cowering in fear instead of taking action to address the gun violence epidemic is just plain wrong.,972987031277199361,Harris,11200,,Harris_campaign,3114
2018-03-06 17:32:01,"As a nation, we are weary when it comes to gun violence — but we cannot waver. What the students from Stoneman Douglas are doing is incredible, and it’s up to all of us to have their backs if we’re going to address the epidemic of gun violence.",971075946026594305,Harris,5222,,Harris_campaign,1492
2018-03-02 16:41:12,"There is a powerful movement happening in this country, led by the courageous students of Stoneman Douglas High School, demanding action on gun violence. Yet GOP leaders are planning to skip the issue entirely next week. https://t.co/MqcsTCfWtb",969613605846036482,Harris,6825,,Harris_campaign,3870
2018-02-26 19:14:00,"Even though these times require us to resist, we are not fighting against something. Here's what we're fighting for: 

✅ $15 minimum wage
✅ Health care as a right for all
✅ Reasonable gun safety laws 
✅ Tuition-free college 
✅ Middle-class tax cuts 
✅ Immigration reform",968202505849942016,Harris,22671,,Harris_campaign,7610
2018-02-25 00:14:00,"Arming teachers is a an incredibly bad idea. Instead of making teachers do yet another job, we should help them buy school supplies and educate our children.",967553227519504384,Harris,20909,,Harris_campaign,4723
2018-02-23 16:54:19,Let’s work now to ban weapons of war whose primary purpose is to kill the largest number of human beings in the shortest amount of time possible. Let’s get this done and keep our schools safe.,967080189883797504,Harris,1621,,Harris_campaign,327
2018-02-23 16:52:54,"Gun violence has become routine in America. We have lost too many of our classmates, friends, family members, and children to this epidemic. As a nation, we are weary — but the courage of the students, faculty, and parents at Stoneman Douglas is creating new energy in this fight. https://t.co/ufnC8Nwcq5",967079834479407105,Harris,3078,,Harris_campaign,618
2018-02-23 02:27:00,A majority of Americans support common sense gun safety reforms -- yet politicians continue to cower in fear of the gun lobby. Congress needs more leadership like what we’re seeing from the students at Stoneman Douglas High School.,966861922288074752,Harris,19269,,Harris_campaign,4926
2018-02-22 18:19:00,Fighting to end the gun violence epidemic is about more than politics — it’s just the right thing to do. I haven’t forgotten the lives lost at Sandy Hook or in San Bernardino or last week at Stoneman Douglas High School. Let’s get this done and keep our communities safe.,966739113335377925,Harris,3999,,Harris_campaign,1053
2018-02-22 16:03:24,I am not going to be silenced by attacks from the NRA or anyone else — and neither will my Senate colleagues or the students from Stoneman Douglas. It's time to stand up to the gun lobby and keep our communities safe. #NeverAgain,966704989975478274,Harris,28952,,Harris_campaign,7478
2018-02-19 18:34:00,"It's time for Congress to have the same courage and compassion as Emma Gonzalez and the parents, students, and faculty at Marjory Stoneman Douglas High School. It’s time to stand up to the gun lobby. #WeCallBS https://t.co/7JkbmVeRHT",965655724838633472,Harris,4740,,Harris_campaign,1348
2018-02-16 01:45:00,"“This happens nowhere other than the United States of America, this epidemic of mass slaughter, the scourge of school shooting after school shooting. We’re responsible for a level of mass atrocity that happens in this country w/ zero parallel.” Couldn’t agree more, @ChrisMurphyCT",964314638199308288,Harris,9582,,Harris_campaign,3165
2018-02-15 19:29:00,"No American should have to experience or live in fear of gun violence, especially children in their classrooms. We must ensure our kids are safe at school and that dangerous weapons stay out of the wrong hands. https://t.co/OfpmcRt6hr",964220013941960704,Harris,1850,,Harris_campaign,531
2018-02-15 15:46:34,"Football Coach Aaron Feis, 37-years-old, was a victim of gun violence yesterday when he jumped in front of his students to protect them from the shooter. 

Rest In Peace. https://t.co/gVl6nqJ6mU",964164036467347456,Harris,16063,,Harris_campaign,4213
2018-02-14 22:12:46,"Just awful, gut-wrenching news. My heart breaks for the victims and families of the horrific shooting in Parkland, FL. This is the 18th school shooting in the first 43 days of 2018. ​We cannot accept this as normal. We must address gun violence. https://t.co/QYrhLkKgi6",963898839253037056,Harris,13495,,Harris_campaign,5118
2018-02-01 19:14:05,"My heart is breaking for the students at Sal Castro Middle School affected by this tragedy. Keeping the victims in my thoughts​ and grateful for law enforcement's quick action​.
https://t.co/isUrnbtOP6",959142831695769602,Harris,2321,,Harris_campaign,775
2017-10-13 23:55:01,Americans deserve a budget that creates opportunities for affordable education and provides for safer communities.,918988474773995520,Harris,2604,,Harris_campaign,627
2017-10-05 17:33:00,"A government has three functions: public health, public safety, and public education. The GOP budget doesn’t prioritize any of them.",915993237990469632,Harris,22503,,Harris_campaign,10452
2018-12-10 20:40:13,No child should fear for their life when they walk into school every morning. The inaction on the part of Congress and this Administration to enact common-sense gun safety laws is shameful. When will Congress have the courage to do something? https://t.co/QeY9aP3AhM,1072229520034488320,Harris,911,,Harris_office,332
2018-11-30 21:25:06,The proposed changes to Title IX would place a cruel burden on survivors at a time when they should be seen and heard. This does not make our students safer. https://t.co/lSyoMVs0S5,1068616938857906185,Harris,523,,Harris_office,191
2018-08-23 20:26:00,"When we talk about how dangerous arming teachers is, we also must talk about what it means for Black &amp; Latino students specifically. There’s overwhelming evidence that shows harsh disciplinary protocols in our schools disproportionately impact children of color.",1032725667316682753,Harris,3736,,Harris_office,1286
2018-08-23 19:22:01,"Here are a few *good* ideas on how to make our schools safer:
 
Make background checks universal &amp; ensure data is getting into the system
Ban military-style assault weapons
Ban bump stocks
Ban high capacity magazines
Raise the minimum age to purchase rifles",1032709564502822912,Harris,7836,,Harris_office,2615
2018-08-23 16:56:17,"Betsy DeVos apparently wants to use federal funds to arm teachers. What an incredibly dangerous idea. She’s proposing that 2nd graders are supposed to go to school, look up at the blackboard and see their teacher strapped with a gun. https://t.co/o133ZSLw52",1032672889445797888,Harris,14414,,Harris_office,6713
2018-06-01 21:06:05,"Today we #WearOrange for the victims of gun violence and their friends and family who live each day missing them. How many more people must die - on our sidewalks, in our schools, in our churches - before Congress has the courage to act?
 
Enough is enough. https://t.co/6Iy8zvPSJh",1002657562297237506,Harris,1379,,Harris_office,476
2018-05-30 20:14:52,Benje – a California kid – asked what this administration is doing to address gun violence in schools during today’s White House press briefing. His courage gives me hope. We won’t give up the fight. His generation will make change. https://t.co/OH2E5thA8T,1001919896534573062,Harris,10529,,Harris_office,2404
2018-05-24 20:26:01,.@CoryBooker and I spoke with some students advocating for gun safety outside the Capitol today. I told them to keep fighting and promised them I would too. Congress must enact commonsense gun safety laws. https://t.co/qiRQ9EFdcG,999748373312868354,Harris,1034,,Harris_office,228
2018-05-18 15:57:14,"Today, we are grieving with Santa Fe High School, but we must do more. Making our schools safer for our children starts with passing the common-sense gun safety laws that the majority of Americans support. Another moment of silence will not suffice, we must act.",997506407028199424,Harris,13154,,Harris_office,3897
2018-04-20 15:57:48,"If it wasn’t already clear, America’s children won’t stop marching &amp; shouting until we do something to address the fact that kids are dying in their classrooms. Congress would be wise to listen. #NationalSchoolWalkout",987359687858417666,Harris,4059,,Harris_office,1002
2018-04-06 21:30:31,There is a direct connection between public education and public safety. #LBTownHall,982369990077591552,Harris,548,,Harris_office,109
2018-03-26 21:52:00,"The idea of arming teachers is ridiculous, that a 2nd-grader would look up at the front of their classroom and see their teacher strapped with a gun is absolutely outrageous. Teachers want to teach.",978389129858871298,Harris,9075,,Harris_office,1704
2018-03-20 14:54:03,"We are still mourning the last school shooting, and already there are reports of another. Enough is enough.",976109618723205120,Harris,7333,,Harris_office,1623
2018-03-16 21:52:00,"Arming teachers is a terrible idea for host of reasons, but we need to have a serious conversation about what that would mean Black and Latino children in our classrooms. https://t.co/mBd9ohKn80",974765251139964929,Harris,2657,,Harris_office,713
2018-03-16 16:41:40,RT @ChrisMurphyCT: I'm going to start counting. It's been 29 days since #Parkland and still no Senate debate on gun laws.,974687149969805319,Harris,0,,Harris_office,8490
2018-03-14 00:49:41,"Today, 7,000 pairs of shoes were left in front of the Capitol to represent every child that was killed by gunfire since Sandy Hook. When will Congress have the courage to act? https://t.co/B2KluDg8aU",973722800304414720,Harris,10869,,Harris_office,4352
2018-02-15 22:52:00,"We must protect California’s students and safeguard their access to education. If you live in California, are undocumented and seeking financial aid, visit the @castudentaid California Dream Act resource page to apply by the March 2 deadline. https://t.co/4KANom8a9U",964271103035273216,Harris,400,,Harris_office,192
2018-01-17 22:21:49,"All students deserve the opportunity to learn in a safe environment that allows them to thrive. Despite the actions of this Administration, I want all LGBTQ youth to know that you are worthy. You belong. You are not alone. https://t.co/xzkxVsMcrQ",953754257056063488,Harris,1276,,Harris_office,383
2017-11-29 21:20:35,"All across the country, graduate students are joining together to protest the GOP’s tax bill because it would jeopardize their future. I stand with them.
 
If you participated in the #GradTaxWalkOut tweet me your photos. I’ll be retweeting.",935981840887894016,Harris,2878,,Harris_office,1136
2017-11-14 19:00:43,Heartbroken by the news of a shooting at an elementary school in Rancho Tehama. Grateful to the officers and first responders on the scene. I am closely monitoring the situation.,930510826821292038,Harris,7702,,Harris_office,1973
2017-11-06 15:54:22,"How many kids must die from gun violence on our sidewalks, in our schools, in our churches, before we do something?",927564827660349440,Harris,12266,,Harris_office,3681
2017-10-11 23:02:49,"@nwlc And, nearly 1 in 7 girls reported being absent from school because they felt they would be unsafe at school or on their way to school.",918250565259456512,Harris,201,,Harris_office,87
2017-10-04 19:21:13,"How I see it is, the government has three core functions and responsibilities—public safety, public health, and public education. (3/8)",915658083136917505,Harris,302,,Harris_office,105
2017-09-22 15:34:41,"Without the Title IX guidance, student safety is jeopardized.",911252419111243779,Harris,600,,Harris_office,186
2017-04-27 17:14:01,Nearly 1 in 7 girls report being absent from school because they fear for their safety. Read the @NWLC report: https://t.co/1fEtiqEYO4,857644013326872576,Harris,98,,Harris_office,65
2017-04-12 22:05:11,"Under Trump's budget, students will lose out on critical after school programs. #TrumpCuts https://t.co/qgUnQ1tH8L",852281467107463169,Harris,191,,Harris_office,134
2017-03-16 16:03:20,"President Trump's budget shows he does not value public health, public safety, and public education. I will fight it at every step.",842405933414248448,Harris,2781,,Harris_office,710
2015-06-03 21:42:29,"Thanks to Michael &amp; Desiree Davis + bipartisan #coleg leadership, we signed 2 bills aimed at making our schools safer http://t.co/l1q8xv8bCP",606214394742194176,Hickenlooper,13,,Hickenlooper_campaign,7
2015-05-13 23:01:25,"Good times in western CO at today's bill signings for eco devo, education, fed land mgmt &amp; winter driving safety. http://t.co/CbzotAL6y0",598624116631965696,Hickenlooper,6,,Hickenlooper_campaign,2
2014-12-14 01:41:24,"United in forgiveness and love, remembering Claire Davis &amp; 13 other CO children lost to school violence #choosetolove http://t.co/6qSq1N87DY",543943807209701377,Hickenlooper,83,,Hickenlooper_campaign,38
2014-06-03 21:26:59,Signed bills ensuring #Colorado kids can safely walk/bike to school &amp; not go hungry. @livewellco @hungerfreeco http://t.co/Bsh9K2Udf4,473938924188872704,Hickenlooper,22,,Hickenlooper_campaign,28
2013-05-23 22:04:10,In Ouray signing SB138 - keeping our schools safe by increasing preparedness in emergency situations #coleg,337690442688761856,Hickenlooper,0,,Hickenlooper_campaign,3
2018-04-20 17:40:57,Today #Colorado remembers those lives lost and the families touched by the Columbine tragedy. We are moved by your resiliency and committed to continuing the push for change. #NeverForgotten #ColumbineStrong https://t.co/dqs4aQX0jx,987385646569242624,Hickenlooper,101,,Hickenlooper_office,28
2018-02-15 15:51:02,"We have lowered flags to half-staff on all public buildings until sunset Feb. 19 to honor the victims of the attack at Marjory Stoneman Douglas HS in Parkland, Florida. Our hearts are with the friends and families of all those affected by this tragedy. https://t.co/GyjXQS1cBn https://t.co/RAR88lY2Y7",964165160318349312,Hickenlooper,82,,Hickenlooper_office,25
2017-04-20 22:40:11,"Today we reflect on the horrific tragedy at Columbine, and draw inspiration from the resilience of our communities.
https://t.co/pmVcIiMhfT",855189379702239232,Hickenlooper,43,,Hickenlooper_office,20
2018-07-23 20:58:40,"There's only one person in the 48th district Senate race whom voters can trust to go to bat for them, and that's Patty Kuderer. She's been a champion for funding schools, preventing gun violence, and more. I'm proud to join so many others in endorsing her! #waelex",1021499861731028992,Inslee,106,,Inslee_campaign,25
2018-06-06 21:38:04,This administration's fealty to the NRA is just embarrassing. Studying gun violence in schools without examining the role of guns is absolutely feckless and a complete abdication of our responsibility to keep kids safe at school. https://t.co/ytmzXdUi1A,1004477550381285376,Inslee,68,,Inslee_campaign,17
2018-05-15 20:39:56,Honored to speak with Parkland students Ryan Deitsch and Daniel Williams at #capideas on the need to take action to reduce gun violence. https://t.co/AMtFVwcVKk,996490386536198144,Inslee,38,,Inslee_campaign,6
2018-04-19 21:12:27,"Thank you for your leadership. It's time to listen to students like Karl, not the NRA, when it comes to preventing gun violence. https://t.co/jWPeeFVhDj",987076485679689728,Inslee,31,,Inslee_campaign,12
2018-04-19 18:39:35,"At UNLV in Las Vegas with students, urging Nevadans to choose a Democratic Governor who will take common-sense steps to reduce gun violence. https://t.co/Gxwbr9HjKI",987038014323884032,Inslee,64,,Inslee_campaign,24
2018-04-19 17:37:37,"RT @AaronDFordNV: A couple of weeks ago, I sat down with a group of students from across Clark County to discuss ways to prevent gun violen…",987022421122166786,Inslee,0,,Inslee_campaign,11
2018-03-27 15:55:15,"The voices of thousands of students and young folks are still ringing in my ears from Saturday. NRA, this is just the beginning. These kids are coming for you, and they're ready to vote. #MarchForOurLives https://t.co/txlt5xwSoL",978661736143192064,Inslee,73,,Inslee_campaign,14
2018-02-23 03:18:30,Thoughts and prayers aren't nearly enough. There is still time for the legislature to act this year on common sense measures to reduce gun violence. Our students and our families deserve it. https://t.co/JGpEM6SR05,966874884734373888,Inslee,71,,Inslee_campaign,19
2018-10-28 16:36:56,"The president’s answer – to arm our teachers, to arm our synagogues – is wildly contrary to the task of building the community we seek. We don’t need our leaders calling on us to be armed, we need our leaders to ask us to open our arms to one another.",1056585620414316544,Inslee,158,,Inslee_office,32
2018-08-23 21:48:23,"Our teachers should be focused on teaching, our students should be focused on learning, and our elected leaders should be focused on fixing gun violence — not escalating it. https://t.co/r7tnpasBAK",1032746398402338817,Inslee,60,,Inslee_office,15
2018-08-23 21:45:39,I cannot believe we’ve reached a point in time where our national leaders’ response to the deadly scourge of gun violence in America is to put more guns in schools and ask our hard-working educators to take on the additional roles of security guard and SWAT officer.,1032745709676576768,Inslee,79,,Inslee_office,23
2018-08-23 21:45:12,"Trump’s Education Secretary, Betsy DeVos, is considering using federal education funds to purchase guns and provide firearm training for educators who work in the classroom. I call on Secretary DeVos to abandon this wildly dangerous proposal immediately.
https://t.co/K8nFxj6CIr https://t.co/ZfNHIiptF0",1032745598036758528,Inslee,178,,Inslee_office,45
2018-07-11 17:03:31,"Thank you to the team at @ResultsWA for helping make Washington a leader in using data to improve services for residents and tracking our goals to grow our economy, improve education and keep Washington safe and healthy. https://t.co/0vDdyWO5VZ",1017092030353162241,Inslee,33,,Inslee_office,12
2018-06-15 21:37:45,"Access to quality and affordable broadband internet helps create jobs, improves public safety and health services, and increases education opportunities. I just wrapped up a 3-day trip across the state to talk about increasing access. https://t.co/Ati0zfZlqS",1007738961156976641,Inslee,191,,Inslee_office,46
2018-04-27 22:59:37,These students are leading the charge to keep schools safe not only in Spokane but across Washington. It’s up to us to not let them down. https://t.co/XUYCil6SEW,990002556821618688,Inslee,35,,Inslee_office,6
2018-04-27 22:53:28,Join me live for a discussion with Spokane area students to hear their ideas on how to eliminate gun violence in our schools communities. https://t.co/ZgOOfdwZLh,990001008779575297,Inslee,53,,Inslee_office,9
2018-04-27 17:50:39,Looking forward to a sunny day in Spokane. Will be visiting students to hear their ideas on eliminating the scourge of gun violence.,989924802252103680,Inslee,455,,Inslee_office,41
2018-03-15 00:43:29,Across our state students said enough is enough and today demanded action on gun violence as part of the #NationalStudentWalkout. Proud to stand with the future leaders of America at Ballard High School. https://t.co/BKW8gVq2hh,974083630795403265,Inslee,661,,Inslee_office,126
2018-03-14 17:08:34,"As students around our state and the nation are honoring those lost in Parkland and are marching for stricter gun laws, I've declared today Stand Up for Safer Schools Day in Washington state. #NeverAgain https://t.co/pNKJsYTcXS",973969147930468352,Inslee,475,,Inslee_office,143
2018-03-06 23:36:32,"There’s nothing we can do to bring back those lost from gun violence. But as we’ve seen in Parkland, Las Vegas, Orlando, Sandy Hook and too many other locations whose names have become synonymous with tragedy, we cannot sit by and merely offer thoughts and prayers. #waleg",971167678873223169,Inslee,401,,Inslee_office,83
2018-02-22 00:07:17,"""Students shouldn't have to cower in their classrooms listening to gunshots firing off in their hallways and screaming coming from their friends."" That's what a student in Snohomish County wrote me the other day. https://t.co/tfls01gbiV",966464374016696321,Inslee,481,,Inslee_office,103
2018-02-21 22:05:54,RT @AustinJenkinsN3: .@GovInslee says “thoughts and prayers are not enough” after #FloridaSchoolShooting and urges #waleg to take action on…,966433827135537152,Inslee,0,,Inslee_office,21
2018-02-15 18:54:52,"If we are serious about honoring the 17 lives lost in Parkland, we will take action to keep our children, our homes and our communities safer.",964211424095477760,Inslee,125,,Inslee_office,17
2018-02-15 18:50:06,"Our nation’s families and communities are grieving from the loss and fear of yet another school shooting, the 18th shooting in only seven weeks. Washington state extends our deepest sympathies to the victims’ families and friends in Parkland.",964210223979282432,Inslee,224,,Inslee_office,28
2017-09-13 19:03:49,We’re grateful for the service of school staff and first responders working to keep our students safe.,908043559332225024,Inslee,121,,Inslee_office,44
2017-09-13 19:03:40,This morning’s shooting at Freeman High School is heartbreaking. All Washingtonians are thinking of the victims and their families.,908043519163432961,Inslee,1779,,Inslee_office,751
2017-07-10 23:09:22,"They're playing politics with a budget that creates jobs, improves safety in schools and keeps our economy moving forward.",884550142480662532,Inslee,28,,Inslee_office,10
2017-07-07 22:33:19,"Instead of going to schools or public safety, 21% of the revenue from this break was for out-of-state oil companies.",883453907405463552,Inslee,64,,Inslee_office,10
2017-07-07 02:30:04,"For the first time in decades, we have a budget that fully and amply funds education, and protected the social safety net. https://t.co/u1T8SDJK3x",883151096079831043,Inslee,238,,Inslee_office,35
2017-02-07 22:23:05,"Quite the day in Spokane last week: pre-schoolers, future journalists, public safety leaders, and standing up for health care. https://t.co/BWBcHEuQGh",829093149523849216,Inslee,86,,Inslee_office,19
2016-08-26 18:27:23,"From equal pay and health care to safe communities and education, the fight continues to ensure every woman has every opportunity to succeed",769239838100901888,Inslee,11,,Inslee_office,6
2016-05-13 21:38:52,Every student should feel safe from discrimination in their school. Proud to stand w/ @POTUS https://t.co/gHqzPMyDde https://t.co/70vhIljulu,731237299246141441,Inslee,46,,Inslee_office,21
2016-01-23 02:01:11,"RT @NorthwestNow: Tonight at 7:30 on #KBTCtv.  We talk to Governor Jay Inslee to discuss education, gun control, transportation https://t.c…",690715873959501826,Inslee,0,,Inslee_office,5
2018-06-25 22:07:28,Thanks to #Parkland students for coming out. You inspire us all! #roadtochange @AMarch4OurLives https://t.co/GOgKrupugM,1011370314750668802,Klobuchar,1051,,Klobuchar_campaign,164
2018-06-24 21:09:42,".#Parkland students in town!  They’re speaking out and standing up to pass gun safety laws, and it’s time to listen. #MarchForOurLives #RoadToChange @AMarch4OurLives",1010993392694767616,Klobuchar,941,,Klobuchar_campaign,186
2018-05-21 11:22:46,Mourner in Texas re lack of U.S. gun safety laws after foreign exchange student’s body sent home: “We have gotten off track. And it’s been going on too long.” Sabika Sheikh embraced U.S. culture. One of its darkest elements — a mass shooting — killed her. https://t.co/v1lDa9BehG,998524497509670912,Klobuchar,169,,Klobuchar_campaign,62
2018-05-18 17:22:28,"Another school &amp; another community devastated by gun violence. My heart goes out to Santa Fe, TX &amp; Santa Fe High School students, teachers &amp; parents. As I've said before, parents should be able to drop their kids off at school &amp; expect them to come home safe. It's that simple.",997527855759286277,Klobuchar,621,,Klobuchar_campaign,115
2018-04-03 14:27:06,"Check out my interview on @LateNightSeth last night. We had a few laughs but also some serious discussion about gun safety laws. Law enforcement, moms, &amp; Congress have tried, but now students will get it done. https://t.co/3dRaQUhnrY",981176269579673600,Klobuchar,721,,Klobuchar_campaign,156
2018-03-24 15:41:12,"John, Abigail and I are at the march in D.C.  The sun is shining on the hundreds of thousands of students as well as the cause whose time has come.  Thirteen marches in Minnesota today! We must pass sensible gun legislation.  #MarchForOurLives https://t.co/mfZtl9E899",977571039889756160,Klobuchar,723,,Klobuchar_campaign,125
2018-03-24 14:33:28,Started the day with Abigail and John and hundreds of Minnesota students in for the march.  Oldest person speaking today will be 21.  It’s time to listen.  #MarchForOurLives https://t.co/3Lmt5eSate,977553992640335873,Klobuchar,1001,,Klobuchar_campaign,178
2018-03-23 14:57:45,Started morning w/ @GabbyGiffords &amp; Parkland students speaking out before the march. The moms have tried to pass gun safety laws. That hasn’t been enough. Police chiefs have tried. Not enough.  Teachers. Electeds. Not enough. But the students? They will do it. #MarchForOurLives https://t.co/VNGDDm99s9,977197714449498112,Klobuchar,1244,,Klobuchar_campaign,275
2018-03-14 15:38:35,Going to see students on the mall today.  They are here to stand up for sensible gun laws https://t.co/UXHSgLFskf,973946499913707521,Klobuchar,945,,Klobuchar_campaign,107
2018-03-14 14:05:59,We all stand with the nation’s students today as they stand up for sensible gun laws.,973923196050333698,Klobuchar,2089,,Klobuchar_campaign,284
2018-03-07 23:37:42,"Thanks to witnesses from families who lost loved ones in Parkland, VirginiaTech &amp; Sandy Hook &amp; to Prince George County Chief Stawinski who focused his testimony on the over 6000 women murdered in domestic violence cases. We must pass my bill to close domestic violence loopholes",971530358914211840,Klobuchar,748,,Klobuchar_campaign,163
2018-03-07 21:50:11,In Capitol where we are hearing from victims’ families from Parkland and Sandy Hook who have not been allowed to testify in actual hearings.  I want my colleagues to listen to them instead of hiding from them &amp; help us pass meaningful gun legislation,971503302490968064,Klobuchar,1762,,Klobuchar_campaign,409
2018-02-24 21:22:04,"Helpful list re how young people can register to vote!  This will be an election for students to make their voices heard. Help me make my colleagues listen to you next week &amp; next year to pass sensible&amp;meaningful gun safety laws by voting, speaking out &amp; marching. https://t.co/Ka0DqDBzco",967509960384024578,Klobuchar,1236,,Klobuchar_campaign,630
2018-02-22 02:02:37,"Being from the Bold North means getting out, getting involved &amp; taking action. Today hundreds of Minnesota students did just that and marched in their communities to – in their words – “voice our concerns about gun violence in schools."" https://t.co/RFKSykoqLL",966493396863889408,Klobuchar,1755,,Klobuchar_campaign,353
2018-02-16 03:28:29,"The killer in the Parkland, Florida school massacre should never have been allowed to purchase an AR-15.  I have long advocated for sensible gun legislation, including a bipartisan background check bill. It is time to bring these bills up for a vote. They will save lives.",964340680721141760,Klobuchar,4896,,Klobuchar_campaign,905
2018-02-14 22:00:02,"Parents should be able to drop their kids off at the start of the day and expect that they will come home safe. My heart goes out to the Parkland, FL community &amp; all the students, teachers, faculty, &amp; families connected with Marjory Stoneman Douglas High School.",963895636054724609,Klobuchar,2176,,Klobuchar_campaign,376
2018-01-06 22:37:55,"Yesterday I met Jolene Hodson, Wilshire Park Elementary School's beloved Safety Patrol Crossing Guard who works hard every day to keep students &amp; parents safe. She's been nominated for @safekids' America's Favorite Crossing Guard award. Vote for her here! https://t.co/9NemCXJoLi",949772040961187842,Klobuchar,161,,Klobuchar_campaign,41
2017-12-28 22:54:26,"Visited with Minnesotans in six western MN counties today, including the Arnold family. Joe was one of four FFA star farmer award winners in the country.  Thanks to him, his family and his FFA teacher Mr. Anderson got hosting me! https://t.co/aXe8prjBus",946514708730871808,Klobuchar,294,,Klobuchar_campaign,35
2017-08-25 21:26:01,Good to see that after terrible tragedy @MinnehahaAcad has found a temporary home for their upper campus students. https://t.co/Bqvzd0XNOf,901193973166993409,Klobuchar,116,,Klobuchar_campaign,15
2017-06-02 01:06:52,"As parents in MN National Guard help keep US safe, my bill w @SenatorCollins would help schools support their kids. https://t.co/jB7E6dYkH4",870446585125253121,Klobuchar,140,,Klobuchar_campaign,27
2018-06-08 16:04:31,"Mayors have pushed for bigger investments in infrastructure and put Americans to work. We have pushed for common sense gun safety laws, worked w/ our police chiefs to promote fair &amp; safe policing, and addressed the culture of violence in our schools &amp; communities. #uscm2018",1005118382537101312,Landrieu,10,,Landrieu_campaign,2
2018-04-09 18:32:59,"RT @usmayors: Join us live on @cspan as mayors and police chiefs meet today to discuss school safety, community relations, and other issues…",983412474543329280,Landrieu,0,,Landrieu_campaign,8
2018-03-25 01:06:22,"To every student and supporter of #MarchForOurLives, #NOLA is standing with you. Today was an incredible day. #ChangeGunLawsOrChangeCongress @momsdemand @everytown @NOPDNews https://t.co/oi9oMD0Fm5",977713264758067201,Landrieu,294,,Landrieu_campaign,52
2018-03-24 19:39:04,"""I have lived my whole life in the era of mass shootings...When we are talking about gun violence and the way it affects our society, age means nothing."" - Olivia Keefe, @bfhsfalcons student Co-Organizer of #MarchForOurLives https://t.co/yVke3LO6Jf",977630897842335744,Landrieu,95,,Landrieu_campaign,23
2018-03-01 17:49:37,"In the face of challenge and uncertainty in the U.S. - from the Women’s March to Black Lives Matter to the Me Too Movement, &amp; the amazing students at Stoneman Douglas High— we must stay committed to the courageous leadership that improves lives &amp; solves real problems. #Kerner50",969268434004594689,Landrieu,82,,Landrieu_campaign,26
2018-02-23 16:33:24,"Today, I am proud to open the Washington Ave Pedestrian Bridge. This will make it safer for students and neighbors to cross this roadway. https://t.co/YMwWHxixF8",967074927990931457,Landrieu,20,,Landrieu_campaign,9
