"Fayetteville Panthers","Fayetteville, NC","False","1082323402055184386","2019-01-07 17:09:42","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"Luke A Flynt","Tallahassee, FL","False","1082319094408531969","2019-01-07 16:52:35","RT @ahartley98: Remember @erikadonalds' whinathon after her deceptively worded Constitutional Amendment was rejected?  She's a poor sport w…","","2","0"
"Anne Hartley","Naples, FL","False","1082316814737162241","2019-01-07 16:43:31","Remember @erikadonalds' whinathon after her deceptively worded Constitutional Amendment was rejected?  She's a poor sport when her side wins, too. #SchoolChoice means state-imposed #EdPurgatory for Florida families. #PutKidsBeforeProfit #StudentsFirst https://t.co/MfCiD3Wf0s","","2","2"
"D.V.S.C.","Detroit, MI","False","1082312128583868416","2019-01-07 16:24:54","Parents are you registered for our upcoming 2019 Spring Leadership Training #schoolchoice #mychildmatters https://t.co/9TNk58hzxY","","0","0"
"Am Fed for Children","All Across America","True","1082307136724631553","2019-01-07 16:05:04","""No school should be forced to operate out of a trailer or a strip mall, no matter how effective that school may be."" #MondayMotivation from @Ninacharters to ensure that #CharterSchool students receive the facilities and funding they deserve. https://t.co/IWrn7p6dDt #SchoolChoice","","1","5"
"Cascade Policy Inst.","Portland, Oregon","False","1082306295540207616","2019-01-07 16:01:43","About National School Choice Week - National School Choice Week https://t.co/AMZrPFGo25 #SchoolChoice #im4schoolchoice #defendliberty #promoteopportunity","","0","0"
"School Reform News","Chicago, Illinois","False","1082306166938656770","2019-01-07 16:01:13","RT @LennieJarratt: RT edchoice ""LITIGATION UPDATE: Victory in Florida! The state Supreme Court tossed out a decade-old education funding la…","","1","0"
"Valerie","United States","False","1082304228264153088","2019-01-07 15:53:30","RT @schoolchoicewk: If you're celebrating National #SchoolChoice Week, you'll want to use our I'm Celebrating Tool to get positive attentio…","","3","0"
"School Choice Week","","True","1082302532523884545","2019-01-07 15:46:46","If you're celebrating National #SchoolChoice Week, you'll want to use our I'm Celebrating Tool to get positive attention! Filling out the quick form gives you:
🎓 Custom press releases 
🎓 Email content
🎓 Social media posts
🎓 Share graphics and more!
https://t.co/55NQ2l6nFR","","3","7"
"Jana Gregg","","False","1082301337604370432","2019-01-07 15:42:01","RT @SchoolChoiceNow: Our goal for every election year is simple: defend and expand educational choice legislative majorities across the cou…","","2","0"
"🇺🇸AZ West Deplorable 🌟🌟🌟🇺🇸","Arizona, USA","False","1082300623008092160","2019-01-07 15:39:11","RT @Meeeech_L: Parents lined up beginning at 9am Sunday, for open enrollment registration Monday morning. #RedForEd #SchoolChoice #PurpleFo…","","2","0"
"BookShark Homeschool","Denver, CO","False","1082298919495831553","2019-01-07 15:32:25","5 Ways to be a Family of Readershttp://bit.ly/2C88D4R #homeschooling #schoolchoice #reading","","1","1"
"Tommy Schultz","","True","1082298517446631430","2019-01-07 15:30:49","RT @SchoolChoiceNow: Our goal for every election year is simple: defend and expand educational choice legislative majorities across the cou…","","2","0"
"WILL","Milwaukee, WI","False","1082295765337366529","2019-01-07 15:19:53","With @GovEvers taking office today, WILL's @CJSzafir and @WillFlandersWI wrote at @educationgadfly on what we can expect on #schoolchoice, #ESSA, K-12 spending and more.

https://t.co/t1wLcvwXQo https://t.co/1sYjRuYrYx","","0","0"
"Sonlight Curriculum","","False","1082294971183579137","2019-01-07 15:16:43","Does Sonlight Work for Kids with Autism Spectrum Disorder? 
In short, YES! 
https://t.co/PE7Gtfite9
Read stories of 9 moms with kids on the spectrum. #autism #autismawareness #schoolchoice #homeschooling https://t.co/6Y4ERM1PVQ","","2","1"
"• michelle •","On my lawn waiting, softies","False","1082294753188868096","2019-01-07 15:15:51","Parents lined up beginning at 9am Sunday, for open enrollment registration Monday morning. #RedForEd #SchoolChoice #PurpleForParents 

https://t.co/uUClBQo4fA","","2","5"
"The Reform Alliance","Little Rock, AR","False","1082294424015650816","2019-01-07 15:14:33","RT @schoolchoicewk: National School Choice Week is almost here! You still have time to learn, perform and share the official NSCW 2019 danc…","","10","0"
"The Reform Alliance","Little Rock, AR","False","1082294170772033536","2019-01-07 15:13:33","RT @ExcelinEd: What three developments will have an impact on private #schoolchoice in 2019? Our own James Paul discusses with @educationga…","","2","0"
"The Reform Alliance","Little Rock, AR","False","1082294056347230209","2019-01-07 15:13:05","RT @ExcelinEd: Want to learn more about #ESAs and tax credit scholarships? Check out the #OpportunityLearningHub! 
https://t.co/xUVDHUhnRD…","","1","0"
"Mariana Alfonso 💚","Washington, DC","False","1082294048327651328","2019-01-07 15:13:03","RT @EducationNext: For school choice to be good public policy, choosers—typically parents—must be well informed. https://t.co/8MmMwAzVuF  #…","","3","0"
"The Reform Alliance","Little Rock, AR","False","1082293953532231684","2019-01-07 15:12:41","RT @EducationNext: For school choice to be good public policy, choosers—typically parents—must be well informed. https://t.co/8MmMwAzVuF  #…","","3","0"
"ARParentSchoolChoice","Arkansas","False","1082293305906466816","2019-01-07 15:10:06","RT @SchoolChoiceNow: “Fixing our public education system by liberating #SchoolChoice is the most proven method to lift the most people out…","","79","0"
"Education Next","Cambridge, MA & Stanford, CA","False","1082293303423447041","2019-01-07 15:10:06","For school choice to be good public policy, choosers—typically parents—must be well informed. https://t.co/8MmMwAzVuF  #EdChat #SchoolChoice","","3","5"
"Am Fed for Children","All Across America","True","1082293300839763968","2019-01-07 15:10:05","Our goal for every election year is simple: defend and expand educational choice legislative majorities across the country. In 2018, our teams did just that! Check out our 2018 Election Impact Report to see how:  https://t.co/2gUD6x5fMo #SchoolChoice https://t.co/lRbeSu9miF","","2","4"
"Matthew Ladner","Phoenix Arizona","False","1082292439811907588","2019-01-07 15:06:40","RT @ExcelinEd: What three developments will have an impact on private #schoolchoice in 2019? Our own James Paul discusses with @educationga…","","2","0"
"PEFNC","North Carolina","False","1082291173853679617","2019-01-07 15:01:38","Americans don't agree on what education should look like. That's exactly why we need more #schoolchoice. More options = more opportunities for families to find the best fit for their unique needs. https://t.co/XBKLa0WTsQ #ednc","","0","1"
"LA School Report","Los Angeles, CA","False","1082291025417261057","2019-01-07 15:01:03","#T74 newsletter: https://t.co/Z3Es7IVpbu

#EdPolitics
•The week ahead in D.C.

#SchoolChoice
•IRS issues new clarification affecting tax credit scholarships

#Predictions
•Stories to watch in 2019, according to experts

#Commentary
•A new year’s wish for charter schools https://t.co/piwkcmZoh1","","0","0"
"Barb Aderholdt","","False","1082282880917794816","2019-01-07 14:28:41","RT @WILawLiberty: .@GovEvers said he want to have a ""good discussion"" about #SchoolChoice in #Wisconsin.

@WillFlandersWI is happy to get o…","","2","0"
"RuthSorbello 11/2018","Where ever I want to be.... ","False","1082280482757373952","2019-01-07 14:19:09","RT @NShrubs: @RuthSorbello @JonSebastianFer @SlynnF58 @AOC Betsy big bucks is from Michigan. She's done her best to destroy public ed there…","","3","0"
"RightWisconsin","Wisconsin","False","1082276405403095041","2019-01-07 14:02:57","RT @CJSzafir: .@GovEvers will be sworn in today as our next Gov. With K-12 education his main priority, WILLs @WillFlandersWI goes on @JayW…","","7","0"
"Gregory Jon","Milwaukee, Wisconsin","False","1082276033443909634","2019-01-07 14:01:28","RT @WILawLiberty: WILL Research Director @WillFlandersWI joins @JayWeber3 this morning at 8:10 on @newstalk1130 to discuss @GovEvers desire…","","3","0"
"K12 Inc.","Herndon, VA","False","1082275671487975426","2019-01-07 14:00:02","Now through 1/31/19, save on 100+ K12 courses that can be used to supplement your student’s current curriculum. Use code JAN15 to receive 15% off sitewide! #k12 #k12online #k12learn #onlinelearning #sale #schoolchoice #courses #curriculum

 https://t.co/PtSlYs1OA5 https://t.co/kKvhcgFfac","","0","3"
"Jay Weber","","False","1082274981336309761","2019-01-07 13:57:17","RT @WILawLiberty: WILL Research Director @WillFlandersWI joins @JayWeber3 this morning at 8:10 on @newstalk1130 to discuss @GovEvers desire…","","3","0"
"News/Talk 1130 WISN","Milwaukee, Wisconsin, USA!","False","1082274594755629056","2019-01-07 13:55:45","RT @WILawLiberty: WILL Research Director @WillFlandersWI joins @JayWeber3 this morning at 8:10 on @newstalk1130 to discuss @GovEvers desire…","","3","0"
"WILL","Milwaukee, WI","False","1082274404275351552","2019-01-07 13:55:00","WILL Research Director @WillFlandersWI joins @JayWeber3 this morning at 8:10 on @newstalk1130 to discuss @GovEvers desire to have a ""good discussion"" on #SchoolChoice

Tune in! https://t.co/7dg0OUuqiT","","3","4"
"ExcelinEd","Tallahassee and DC","False","1082272139707891713","2019-01-07 13:46:00","Want to learn more about #ESAs and tax credit scholarships? Check out the #OpportunityLearningHub! 
https://t.co/xUVDHUhnRD
#EdOpportunity #schoolchoice","","1","0"
"News/Talk 1130 WISN","Milwaukee, Wisconsin, USA!","False","1082266956722593793","2019-01-07 13:25:24","RT @CJSzafir: .@GovEvers will be sworn in today as our next Gov. With K-12 education his main priority, WILLs @WillFlandersWI goes on @JayW…","","7","0"
"Brian Reisinger","Madison, WI","False","1082266911545663493","2019-01-07 13:25:13","RT @CJSzafir: .@GovEvers will be sworn in today as our next Gov. With K-12 education his main priority, WILLs @WillFlandersWI goes on @JayW…","","7","0"
"Gregory Jon","Milwaukee, Wisconsin","False","1082266836455116800","2019-01-07 13:24:56","RT @CJSzafir: .@GovEvers will be sworn in today as our next Gov. With K-12 education his main priority, WILLs @WillFlandersWI goes on @JayW…","","7","0"
"RedOwens","","False","1082262114625093633","2019-01-07 13:06:10","RT @CJSzafir: .@GovEvers will be sworn in today as our next Gov. With K-12 education his main priority, WILLs @WillFlandersWI goes on @JayW…","","7","0"
"Jay Weber","","False","1082261531759390721","2019-01-07 13:03:51","RT @CJSzafir: .@GovEvers will be sworn in today as our next Gov. With K-12 education his main priority, WILLs @WillFlandersWI goes on @JayW…","","7","0"
"Will Flanders","Milwaukee","False","1082261401048096768","2019-01-07 13:03:20","RT @CJSzafir: .@GovEvers will be sworn in today as our next Gov. With K-12 education his main priority, WILLs @WillFlandersWI goes on @JayW…","","7","0"
"CJ Szafir","Wisconsin","False","1082261291048333312","2019-01-07 13:02:53",".@GovEvers will be sworn in today as our next Gov. With K-12 education his main priority, WILLs @WillFlandersWI goes on @JayWeber3 to break it all down: 

Read-&gt; https://t.co/i7eelzxzhq @RightWisconsin 

Listen at 8:10 -&gt; https://t.co/jKNHGRLp96
 @newstalk1130 #schoolchoice","","7","3"
"ExcelinEd","Tallahassee and DC","False","1082261066925502464","2019-01-07 13:02:00","What three developments will have an impact on private #schoolchoice in 2019? Our own James Paul discusses with @educationgadfly: https://t.co/VwJz2mzIHQ
#EdOpportunity #ESA","","2","1"
"CandaceFromDupage","Illinois, USA","False","1082259125378138112","2019-01-07 12:54:17","This is why the @GOP needs to take on the educational farce Union #NEA #Asfme and destroy it completely. I have relatives in Michigan. #schoolchoice isn't working for the txpyrs up there. It wasn't aggressive enough IMO. We need military to take over education. https://t.co/0CuMPS3KU2","","0","0"
"TOPSforKids","Gilbert, AZ","False","1082254019731439616","2019-01-07 12:34:00","RT @JasonBedrick: HUGE news! The #FL Supreme Court tossed out a lawsuit that sought to destroy the largest #schoolchoice program in the cou…","","18","0"
"Palmetto Kids FIRST","South Carolina, USA","False","1082245501259460608","2019-01-07 12:00:09","01/05/2019 - Saturday Morning Parents Email Update: 
""Greenville Delegation"" Pushing Opposition Agenda???
Read email here: https://t.co/DKEd4gNIGR
Posting from email update - sign-up for our weekly email newsletter here:
https://t.co/EzJ8NsgQpD  
#SchoolChoice #SCTop10 #SCTweets https://t.co/wAqb47Domt","","0","2"
"Lisa Steinberg","Deer Park, TX","False","1082209086828175360","2019-01-07 09:35:27","RT @SchoolChoiceNow: “Fixing our public education system by liberating #SchoolChoice is the most proven method to lift the most people out…","","79","0"
"MsLoyalty","New Jersey, USA","False","1082174698442682368","2019-01-07 07:18:48","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"libertynews","","False","1082166942608297984","2019-01-07 06:47:59","RT @SmallGov4All: @AOC are you willing to work with @BetsyDeVosED to promote #SchoolChoice and #Vouchers to allow students from all backgro…","","2","0"
"RightWisconsin","Wisconsin","False","1082165045033922566","2019-01-07 06:40:27","RT @WILawLiberty: .@GovEvers said he want to have a ""good discussion"" about #SchoolChoice in #Wisconsin.

@WillFlandersWI is happy to get o…","","2","0"
"Small Government","","False","1082159028661374976","2019-01-07 06:16:32","@AOC are you willing to work with @BetsyDeVosED to promote #SchoolChoice and #Vouchers to allow students from all backgrounds to find the best possible educational opportunities?  @freedomcaucus @EpicCharter @SchoolChoiceNow @schoolchoicewk @KIPP @realDonaldTrump @GOP @AFPhq","","2","0"
"Small Government","","False","1082154014458998784","2019-01-07 05:56:37","@charliekirk11 @KKpower7 @AOC If @aoc is concerned about the cost of education, why did she attend a private university?  If she is expecting taxpayers to forgive her loans and pay for her private education, does that mean she supports #SchoolChoice  and #Vouchers ?  @BetsyDeVosED may agree with some of that.","","1","2"
"BillabongHighInternationalSchool","Kanpur, Uttar Pradesh, India","False","1082148892760653825","2019-01-07 05:36:16","Where you find your North star!

Explore your #interests and carve out your future with @BHIS_official 

Admissions open ( 2019-20)
Stay tuned for more details!

#schoolchoice #schools #admissions #Happy2019 #EducationForFuture
#International #school https://t.co/tlhM4kC5VS","","0","1"
"Small Government","","False","1082126281754447872","2019-01-07 04:06:25","RT @BethNickel2: #schoolchoice 

#oklaed https://t.co/LAj2aVI2SH","","1","0"
"Kate Baker","Manchester, New Hampshire","False","1082112967737593857","2019-01-07 03:13:30","“Bullying alters brain structure, raises risk of mental health problems” Switching schools can be a defense #NH #schoolchoice https://t.co/W1P8nnQTKJ","","0","0"
"Beth Nickel","","False","1082106708359557121","2019-01-07 02:48:38","#schoolchoice 

#oklaed https://t.co/LAj2aVI2SH","","1","2"
"Amy Threewitt","Hastings, NE","False","1082106633864572928","2019-01-07 02:48:20","RT @pubschoolops: ""The one-size-fits-all model didn’t fit me."" https://t.co/do9rfxL24l #SchoolChoice #ITrustParents","","2","0"
"Amy Threewitt","Hastings, NE","False","1082105823629926400","2019-01-07 02:45:07","RT @SchoolChoiceNow: #FridayFact: American families should not have to settle on an educational system that fails to meet their varying nee…","","8","0"
"School Choice Nebraska","Nebraska, USA","False","1082102796227358720","2019-01-07 02:33:05","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"Mother Bae I","","False","1082084428699107328","2019-01-07 01:20:06","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"StuckInTheMiddle","Central Appalachia","False","1082084029745238016","2019-01-07 01:18:31","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"Jay Weber","","False","1082083234366832646","2019-01-07 01:15:21","RT @WILawLiberty: WILL Research Director @WillFlandersWI joins @JayWeber3 Monday morning at 8:10 on @newstalk1130 to discuss @GovEvers desi…","","2","0"
"Will Flanders","Milwaukee","False","1082080457175502850","2019-01-07 01:04:19","RT @WILawLiberty: WILL Research Director @WillFlandersWI joins @JayWeber3 Monday morning at 8:10 on @newstalk1130 to discuss @GovEvers desi…","","2","0"
"paula m","","False","1082080272580005888","2019-01-07 01:03:35","RT @NShrubs: @RuthSorbello @JonSebastianFer @SlynnF58 @AOC Betsy big bucks is from Michigan. She's done her best to destroy public ed there…","","3","0"
"WILL","Milwaukee, WI","False","1082079371068874753","2019-01-07 01:00:00","WILL Research Director @WillFlandersWI joins @JayWeber3 Monday morning at 8:10 on @newstalk1130 to discuss @GovEvers desire to have a ""good discussion"" on #SchoolChoice

Tune in! https://t.co/5ZuU0cRgOQ","","2","2"
"Andrew Blandina","","False","1082077498530295808","2019-01-07 00:52:34","RT @tk_atty: I have been screaming this since Obama was in office, no one paid any attention! We need #SchoolChoice and #BouchersNow if you…","","2","0"
"Dorcas","Florida, USA","False","1082075754832297984","2019-01-07 00:45:38","RT @tk_atty: I have been screaming this since Obama was in office, no one paid any attention! We need #SchoolChoice and #BouchersNow if you…","","2","0"
"Reelestate","Florida, USA","False","1082074964587696128","2019-01-07 00:42:30","@CBplastic @AlwaysActions Our public school systems are now propaganda houses that teach socialism and the hateing of white people, to our kid’s. Please either teach your kids at home or send them to a private school system. #Schoolchoice","","0","1"
"John R Wooton","Lago Vista, TX","False","1082074863811117058","2019-01-07 00:42:06","RT @NShrubs: @RuthSorbello @JonSebastianFer @SlynnF58 @AOC Betsy big bucks is from Michigan. She's done her best to destroy public ed there…","","3","0"
"GREGG","Black hole ","False","1082060299111448576","2019-01-06 23:44:13","RT @PanthersECBL: Good Morning ! We are excited to announce that we will be a part of National School Choice Week 2019! @schoolchoicewk 

#…","","1","0"
"rm","Phoenix, AZ","False","1082058836721098752","2019-01-06 23:38:25","RT @SchoolChoiceNE: @TradingEveryth1 @Cernovich Check out the financials of the Sherwood Foundation, which is completely funded with shares…","","1","0"
"Rcal","California, USA","False","1082049307501445121","2019-01-06 23:00:33","RT @DailySignal: When it comes to education, Americans are divided on what quality and accountability in our schools actually look like.…","","6","0"
"The Dotard is Demented","mostly in Seattle","False","1082040689641193472","2019-01-06 22:26:18","@RuthSorbello @JonSebastianFer @SlynnF58 @AOC Betsy big bucks is from Michigan. She's done her best to destroy public ed there under the guise of #schoolchoice. 

Minnesota public ed has been doing much, much better after 8 years under Gov Dayton.","","3","41"
"Terri King","Ohio, USA","False","1082039546961907713","2019-01-06 22:21:45","I have been screaming this since Obama was in office, no one paid any attention! We need #SchoolChoice and #BouchersNow if you hear of this in your schools contact ACLJ or Alliance Defending Freedom #Freeattorneys If can’t teach Jesus can’t teach #Islam https://t.co/ki1axpCFpf","","2","1"
"WILL","Milwaukee, WI","False","1082025191205756934","2019-01-06 21:24:43",".@GovEvers said he want to have a ""good discussion"" about #SchoolChoice in #Wisconsin.

@WillFlandersWI is happy to get one started.

Read more @rightwisconsin --&gt; https://t.co/twbLkZfR81 https://t.co/xIYyiBcLop","","2","0"
"ARParentSchoolChoice","Arkansas","False","1082022762196152320","2019-01-06 21:15:04","It has been believed by #SchoolChoice advocates that ""an educational system that allowed parents to choose would bring a healthy increase in the variety of educational institutions available."" Read @edchoice to learn about the roots of #EducationalFreedom https://t.co/TRbSvatXal","","0","0"
"School Choice Nebraska","Nebraska, USA","False","1082019840397852673","2019-01-06 21:03:27","@TradingEveryth1 @Cernovich Check out the financials of the Sherwood Foundation, which is completely funded with shares of Berkshire Hathaway. Nebraska k12  (with zero #SchoolChoice) is largely controlled by the Buffetts. Ironically, Sherwood lobbies against tax credit scholarships for low-income kids.","","1","0"
"Lynn White","Maryland, USA","False","1082011154933792768","2019-01-06 20:28:56","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"michael deberry","","False","1082010821771722754","2019-01-06 20:27:37","RT @DailySignal: When it comes to education, Americans are divided on what quality and accountability in our schools actually look like.…","","6","0"
"Matthew Ladner","Phoenix Arizona","False","1082007187637993473","2019-01-06 20:13:10","RT @JasonBedrick: HUGE news! The #FL Supreme Court tossed out a lawsuit that sought to destroy the largest #schoolchoice program in the cou…","","18","0"
"Lindsey Burke","Washington, DC","False","1081997016392261633","2019-01-06 19:32:45","RT @DailySignal: When it comes to education, Americans are divided on what quality and accountability in our schools actually look like.…","","6","0"
"Wayne Mihailov","Mesa, AZ","False","1081996701307527168","2019-01-06 19:31:30","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"Last2ndFleetCMC","","False","1081996407567986688","2019-01-06 19:30:20","RT @DailySignal: When it comes to education, Americans are divided on what quality and accountability in our schools actually look like.…","","6","0"
"Robert Enlow","","False","1081995132847751171","2019-01-06 19:25:16","RT @JasonBedrick: HUGE news! The #FL Supreme Court tossed out a lawsuit that sought to destroy the largest #schoolchoice program in the cou…","","18","0"
"The Daily Signal","Washington, DC","True","1081994308788670464","2019-01-06 19:22:00","When it comes to education, Americans are divided on what quality and accountability in our schools actually look like. 

Although we’re unlikely to all agree anytime soon, increased #schoolchoice could help satisfy everyone. https://t.co/Qto2DO1ZaP","","6","6"
"Axel Gruen","New Haven, IN","False","1081988034634137604","2019-01-06 18:57:04","Thanks for sharing that video. When we do what works for kids, kids succeed. I’m imagining what #Luthed schools could do as well. #schoolchoice https://t.co/54H4zEkxNw","","0","0"
"Mike Breslin","Oklahoma City, OK","False","1081982300693368832","2019-01-06 18:34:17","@Mel_lific I’ve yet to hear a good argument against #schoolchoice.","Place(full_name='Oklahoma City, OK', attributes={}, url='https://api.twitter.com/1.1/geo/id/9531d4e3bbafc09d.json', contained_within=[], country='United States', _api=<tweepy.api.API object at 0x7f0665dda9b0>, name='Oklahoma City', bounding_box=BoundingBox(coordinates=[[[-97.768683, 35.290722], [-97.335639, 35.290722], [-97.335639, 35.674965], [-97.768683, 35.674965]]], _api=<tweepy.api.API object at 0x7f0665dda9b0>, type='Polygon'), country_code='US', id='9531d4e3bbafc09d', place_type='city')","0","1"
"RaiseOurGrade","Arkansas","False","1081978744561168386","2019-01-06 18:20:09","RT @schoolchoicewk: National School Choice Week is almost here! You still have time to learn, perform and share the official NSCW 2019 dance. #schoolchoice
https://t.co/xq4yaCb4H9 https://t.co/6rHtbDKqFI","","0","0"
"Valerie","Charlotte, NC","False","1081977434755551233","2019-01-06 18:14:57","@ajbackhouse @APDillon_ Private school choice as well. #SchoolChoice #nced","","0","1"
"Shabsi Ganzweig","","False","1081966068506218501","2019-01-06 17:29:47","RT @JasonBedrick: HUGE news! The #FL Supreme Court tossed out a lawsuit that sought to destroy the largest #schoolchoice program in the cou…","","18","0"
"Florina Rodov 🗽","📬 florinarodov@gmail.com","False","1081965228240326656","2019-01-06 17:26:27","RT @rdsathene: The Gülen Charter School empire. The inevitable result of putting public money into private hands. #EdReform #SchoolChoice #…","","6","0"
"Colleen Dippel","","False","1081964706645139456","2019-01-06 17:24:22","@nickpowellchron @mayes_middleton @HoustonChron I dont agree w all of @mayes_middleton positions BUT I know him to be a person of principle &amp; a kind hearted man.  He’s also been a consistent supporter of #schoolchoice bc he believes that #parents know their children best &amp; love them more than the state.","","0","3"
"RaiseOurGrade","Arkansas","False","1081962390772682755","2019-01-06 17:15:10","RT @SchoolChoiceNow: Because of #SchoolChoice Lorraine McBride ""is not just another statistic."" Today, she advocates for families in #Florida to have the same opportunity for their children. https://t.co/tPAjjKCd2c @redefinEDonline @StepUp4Students","","0","0"
"J.J. Lewis","Simi Valley, CA","False","1081955926830067717","2019-01-06 16:49:29","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"Dr. Jerry D. Hobbs","Jefferson City, MO","False","1081955621287616512","2019-01-06 16:48:16","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"Nunya Business","Earth","False","1081955063571062788","2019-01-06 16:46:03","RT @rdsathene: The Gülen Charter School empire. The inevitable result of putting public money into private hands. #EdReform #SchoolChoice #…","","6","0"
"Erica Jedynak","Greater New York City Area","False","1081954839989497856","2019-01-06 16:45:10","RT @AFPFNJ: State Director @EricaJedynak will be speaking about the Supreme Court Case #JanusvAFSCME and its impact on #NJ teachers at the…","","1","0"
"AFPFoundation-NJ","Parsippany, NJ","False","1081954642328719362","2019-01-06 16:44:23","State Director @EricaJedynak will be speaking about the Supreme Court Case #JanusvAFSCME and its impact on #NJ teachers at the upcoming NJ School Choice Summit. Save the Date &gt;&gt;&gt; January 23rd! #SchoolChoice @MyPayMySay @NJSchoolChoice 
https://t.co/qHqU0DJY9Y","","1","1"
"Et Sic Vadit","Cypress, CA","False","1081953460503830528","2019-01-06 16:39:41","RT @rdsathene: The Gülen Charter School empire. The inevitable result of putting public money into private hands. #EdReform #SchoolChoice #…","","6","0"
"Robert D. Skeels, JD 🎍🇵🇸🔻","Barrio Echo Parque, Alta Calif","False","1081949791754448897","2019-01-06 16:25:06","The Gülen Charter School empire. The inevitable result of putting public money into private hands. #EdReform #SchoolChoice #whoisgulen https://t.co/mgxveS5ILR","","6","5"
"Jason Webb","Charleston, WV","False","1081948774375833600","2019-01-06 16:21:04","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"Ginny P","","False","1081941511388962821","2019-01-06 15:52:12","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"Paulette Rene","Lake Charles, LA","False","1081941133687701504","2019-01-06 15:50:42","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"Nancy","Ohio, USA","False","1081940548037021701","2019-01-06 15:48:22","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"Underground Educator","Indiana","False","1081940305606266884","2019-01-06 15:47:24","RT @schoolchoicewk: Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homesc…","","20","0"
"School Choice Week","","True","1081940068128960513","2019-01-06 15:46:28","Every family has the right to homeschool their children. Homeschooling is the original #schoolchoice option, and homeschooling continues to grow in popularity every year! #Homeschooling https://t.co/Dra3Mv5V7A","","20","29"
"wisconsin conservative","Wisconsin ","False","1081932341055049728","2019-01-06 15:15:46","RT @WillFlandersWI: .@CJSzafir &amp; I write about implications of @GovEvers for #SchoolChoice and #edreform. Spoiler alert: mostly bad. @educa…","","2","0"
"wisconsin conservative","Wisconsin ","False","1081931977366876167","2019-01-06 15:14:19","RT @WillFlandersWI: Before offering regular anti-#schoolchoice talking points, it's good to learn the facts. @mrobmsu ignores that the vouc…","","1","0"
"wisconsin conservative","Wisconsin ","False","1081931815202508800","2019-01-06 15:13:40","RT @WillFlandersWI: .@GovEvers  says he wants to have an honest conversation about #SchoolChoice. We're happy to, because the facts are on…","","4","0"
"Wisconsin Forum","Milwaukee, WI","False","1081929222170595336","2019-01-06 15:03:22","I Trust Parents. #schoolchoice #ITrustParents #Vouchers https://t.co/yNhTDChPeF","","0","0"
"GREGG","Black hole ","False","1081916319962988546","2019-01-06 14:12:06","RT @PanthersECBL: Good Morning ! We are excited to announce that we will be a part of National School Choice Week @schoolchoicewk 2019!

#P…","","1","0"
"Fayetteville Panthers","Fayetteville, NC","False","1081902286681575424","2019-01-06 13:16:20","Good Morning ! We are excited to announce that we will be a part of National School Choice Week 2019! @schoolchoicewk 

#PanthersCare #PanthersECBL #ECBL #ECBL2019 #TeamECBL #YouthSupport #CommunitySupport #SchoolChoice https://t.co/mynFJ60EI2","","1","0"
"Fayetteville Panthers","Fayetteville, NC","False","1081902112269893632","2019-01-06 13:15:38","Good Morning ! We are excited to announce that we will be a part of National School Choice Week 2019! @schoolchoicewk 

#PanthersCare #PanthersECBL #ECBL #ECBL2019 #TeamECBL #YouthSupport #CommunitySupport #SchoolChoice https://t.co/EOCOBElCxE","","0","0"
"ARParentSchoolChoice","Arkansas","False","1081901963829301248","2019-01-06 13:15:03","How long has #SchoolChoice been around?
For nearly 150 years. Vermont’s town-tuitioning program has existed since 1869. Wisconsin became the first state to allow vouchers, and Minnesota the first to allow charter schools in the early 90's. @edchoice https://t.co/VwYrcBEosx","","0","0"
"Fayetteville Panthers","Fayetteville, NC","False","1081901887870455809","2019-01-06 13:14:45","Good Morning ! We are excited to announce that we will be a part of National School Choice Week 2019! @schoolchoicewk 

#PanthersCare #PanthersECBL #ECBL #ECBL2019 #TeamECBL #YouthSupport #CommunitySupport #SchoolChoice https://t.co/1gAZKd9hna","","0","0"
